used_memory_mb
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
8804.000
9104.000
9104.000
9104.000
9670.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9754.000
9762.000
9762.000
9762.000
9762.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9766.000
9768.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9786.000
9798.000
10740.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
14020.000
